customer_id,gender,age,payment_method
C144944,Female,45.0,Credit Card
C213725,Male,37.0,Cash
C138653,Male,30.0,Cash
C163960,Male,43.0,Debit Card
C129138,Male,20.0,Cash
C717267,Female,44.0,Cash
C287178,Male,55.0,Cash
C295579,Female,46.0,Credit Card
C694967,Male,33.0,Credit Card
C311701,Male,54.0,Cash
C316601,Female,51.0,Cash
C334470,Female,47.0,Cash
C329660,Female,61.0,Credit Card
C132543,Male,69.0,Cash
C625616,Male,59.0,Cash
C140134,Female,43.0,Cash
C246898,Female,51.0,Credit Card
C127663,Female,65.0,Cash
C148798,Male,41.0,Credit Card
C687868,Female,47.0,Cash
C156715,Female,66.0,Credit Card
C693466,Female,31.0,Credit Card
C188212,Male,45.0,Credit Card
C186274,Female,19.0,Credit Card
C315542,Female,67.0,Debit Card
C321461,Female,55.0,Cash
C962213,Male,39.0,Debit Card
C247079,Female,50.0,Cash
C256389,Female,62.0,Debit Card
C233431,Female,29.0,Credit Card
C515422,Male,41.0,Credit Card
C132237,Male,18.0,Cash
C251483,Female,66.0,Debit Card
C207655,Female,57.0,Cash
C444953,Male,46.0,Debit Card
C539985,Male,23.0,Credit Card
C296266,Female,43.0,Cash
C239447,Female,30.0,Debit Card
C221470,Male,25.0,Credit Card
C448654,Male,23.0,Cash
C298843,Female,42.0,Debit Card
C262117,Female,48.0,Debit Card
C167310,Female,35.0,Cash
C324318,Female,22.0,Credit Card
C996981,Male,66.0,Credit Card
C276407,Female,27.0,Cash
C869194,Male,56.0,Cash
C107284,Female,52.0,Credit Card
C121071,Female,54.0,Credit Card
C920596,Male,49.0,Debit Card
C289265,Female,45.0,Debit Card
C197747,Male,53.0,Cash
C147215,Female,39.0,Cash
C443073,Female,36.0,Cash
C283171,Male,62.0,Debit Card
C221559,Male,33.0,Credit Card
C324082,Male,69.0,Credit Card
C183944,Female,63.0,Cash
C100361,Female,40.0,Cash
C227976,Male,43.0,Cash
C153095,Male,19.0,Credit Card
C233479,Female,43.0,Cash
C183347,Female,23.0,Credit Card
C249654,Female,40.0,Debit Card
C967041,Female,47.0,Cash
C335226,Female,30.0,Cash
C226580,Male,58.0,Cash
C300613,Male,67.0,Debit Card
C236821,Male,63.0,Cash
C786140,Male,33.0,Credit Card
C312034,Male,54.0,Debit Card
C323939,Female,23.0,Cash
C938717,Female,60.0,Debit Card
C293625,Female,43.0,Debit Card
C266864,Female,54.0,Credit Card
C331406,Female,62.0,Cash
C304032,Female,32.0,Credit Card
C286700,Female,25.0,Cash
C150877,Male,63.0,Credit Card
C189834,Female,18.0,Cash
C110336,Male,43.0,Cash
C104439,Female,61.0,Cash
C216795,Male,46.0,Credit Card
C206795,Male,25.0,Credit Card
C420895,Male,62.0,Debit Card
C224462,Female,50.0,Credit Card
C280946,Female,65.0,Cash
C239911,Male,28.0,Cash
C251924,Female,52.0,Cash
C229805,Female,23.0,Credit Card
C657443,Male,47.0,Credit Card
C502130,Male,51.0,Credit Card
C167973,Male,29.0,Credit Card
C296021,Female,46.0,Credit Card
C158617,Male,33.0,Cash
C627882,Female,23.0,Debit Card
C233855,Male,65.0,Cash
C322198,Female,53.0,Credit Card
C171176,Male,33.0,Cash
C127163,Female,37.0,Credit Card
C720509,Female,67.0,Credit Card
C116406,Female,33.0,Credit Card
C191117,Female,53.0,Cash
C340431,Female,51.0,Debit Card
C920298,Female,48.0,Cash
C169730,Female,45.0,Cash
C263632,Female,50.0,Credit Card
C297428,Male,40.0,Cash
C109630,Female,56.0,Credit Card
C540352,Female,39.0,Credit Card
C209441,Female,32.0,Debit Card
C167934,Female,28.0,Credit Card
C252266,Female,30.0,Cash
C168811,Female,40.0,Cash
C141016,Female,21.0,Cash
C223480,Male,27.0,Credit Card
C258049,Male,19.0,Credit Card
C132272,Male,45.0,Cash
C137726,Male,28.0,Cash
C257692,Female,29.0,Cash
C214176,Male,43.0,Cash
C224364,Male,36.0,Credit Card
C207040,Male,63.0,Cash
C341774,Female,43.0,Cash
C179794,Male,58.0,Cash
C190530,Female,63.0,Cash
C173770,Male,54.0,Credit Card
C271111,Female,43.0,Cash
C200148,Male,19.0,Cash
C140467,Male,20.0,Cash
C207619,Female,63.0,Cash
C106500,Female,28.0,Credit Card
C822840,Female,19.0,Credit Card
C251098,Female,21.0,Credit Card
C211130,Female,66.0,Credit Card
C703352,Male,40.0,Credit Card
C325171,Male,27.0,Debit Card
C270134,Male,32.0,Cash
C193968,Male,19.0,Cash
C134028,Male,37.0,Credit Card
C330087,Female,32.0,Cash
C315307,Female,69.0,Debit Card
C131585,Female,34.0,Credit Card
C107013,Male,60.0,Cash
C282956,Female,22.0,Credit Card
C302264,Female,37.0,Cash
C634064,Female,18.0,Credit Card
C294900,Female,64.0,Debit Card
C299342,Female,68.0,Cash
C333052,Male,60.0,Credit Card
C895743,Male,63.0,Cash
C201484,Female,27.0,Credit Card
C297704,Female,43.0,Cash
C862960,Female,19.0,Credit Card
C147220,Male,42.0,Cash
C166721,Female,18.0,Cash
C188841,Female,61.0,Credit Card
C244942,Male,52.0,Cash
C151324,Male,38.0,Cash
C111634,Female,60.0,Cash
C206000,Female,22.0,Cash
C140454,Female,58.0,Cash
C208174,Female,22.0,Debit Card
C931933,Female,67.0,Cash
C257745,Male,64.0,Debit Card
C450221,Female,26.0,Debit Card
C294434,Male,68.0,Cash
C285178,Male,42.0,Cash
C300286,Female,68.0,Credit Card
C418258,Female,59.0,Debit Card
C165891,Male,34.0,Credit Card
C211513,Female,32.0,Cash
C259823,Female,52.0,Cash
C111366,Female,62.0,Cash
C996667,Female,55.0,Debit Card
C181456,Female,67.0,Credit Card
C134340,Male,66.0,Debit Card
C912902,Male,33.0,Credit Card
C951517,Female,27.0,Cash
C219411,Female,32.0,Credit Card
C155660,Female,45.0,Credit Card
C296532,Male,37.0,Credit Card
C298576,Female,39.0,Credit Card
C645714,Female,42.0,Cash
C325552,Female,53.0,Cash
C246632,Female,53.0,Credit Card
C128029,Male,26.0,Credit Card
C118609,Female,33.0,Cash
C110898,Male,58.0,Cash
C139177,Female,25.0,Credit Card
C196531,Female,62.0,Credit Card
C113861,Male,64.0,Debit Card
C176802,Female,49.0,Credit Card
C157087,Female,19.0,Credit Card
C271808,Female,53.0,Cash
C587426,Male,61.0,Credit Card
C264137,Male,42.0,Cash
C561049,Male,57.0,Cash
C199046,Female,22.0,Cash
C151206,Female,28.0,Cash
C139574,Female,67.0,Credit Card
C309970,Female,41.0,Credit Card
C118509,Male,51.0,Cash
C641380,Female,31.0,Credit Card
C200472,Female,19.0,Cash
C734028,Male,69.0,Debit Card
C391927,Female,67.0,Cash
C257585,Male,49.0,Debit Card
C269448,Female,19.0,Debit Card
C153310,Female,61.0,Credit Card
C201217,Female,34.0,Cash
C145714,Female,31.0,Cash
C305819,Male,41.0,Credit Card
C303412,Male,59.0,Credit Card
C442725,Female,66.0,Cash
C153427,Female,27.0,Credit Card
C898308,Male,45.0,Credit Card
C321519,Male,32.0,Cash
C582405,Female,65.0,Cash
C473389,Female,67.0,Debit Card
C818277,Female,55.0,Cash
C294333,Male,51.0,Debit Card
C316126,Female,21.0,Credit Card
C829477,Male,50.0,Debit Card
C151842,Female,63.0,Debit Card
C256457,Female,68.0,Credit Card
C207156,Female,35.0,Cash
C398150,Female,41.0,Credit Card
C260992,Male,47.0,Credit Card
C301642,Female,58.0,Cash
C640763,Female,43.0,Credit Card
C320338,Female,65.0,Cash
C597938,Male,68.0,Cash
C920377,Male,68.0,Debit Card
C938124,Female,69.0,Credit Card
C296651,Female,20.0,Cash
C209103,Male,32.0,Credit Card
C150574,Female,26.0,Credit Card
C103650,Female,33.0,Debit Card
C148657,Male,21.0,Credit Card
C299276,Female,51.0,Cash
C195133,Male,66.0,Debit Card
C195783,Male,40.0,Cash
C240195,Female,57.0,Cash
C193800,Female,42.0,Cash
C282224,Male,22.0,Debit Card
C272359,Male,50.0,Debit Card
C168925,Female,64.0,Cash
C293904,Male,43.0,Debit Card
C131778,Female,30.0,Credit Card
C917367,Male,33.0,Cash
C223235,Female,61.0,Credit Card
C538049,Female,33.0,Credit Card
C841923,Female,58.0,Cash
C188197,Female,19.0,Cash
C208406,Male,48.0,Debit Card
C154544,Male,28.0,Credit Card
C324069,Female,67.0,Credit Card
C191260,Female,44.0,Credit Card
C621921,Female,34.0,Cash
C254495,Male,28.0,Credit Card
C241808,Female,25.0,Cash
C165559,Female,40.0,Cash
C231142,Male,34.0,Cash
C273451,Female,32.0,Debit Card
C101236,Male,66.0,Cash
C281456,Male,32.0,Cash
C138592,Female,54.0,Cash
C162719,Female,59.0,Credit Card
C135536,Female,25.0,Debit Card
C120675,Male,37.0,Credit Card
C153869,Female,23.0,Cash
C360142,Female,52.0,Cash
C812556,Female,37.0,Cash
C191004,Female,63.0,Credit Card
C289281,Female,61.0,Debit Card
C173484,Female,23.0,Debit Card
C943929,Female,62.0,Credit Card
C494382,Female,25.0,Credit Card
C698681,Male,54.0,Debit Card
C104264,Female,46.0,Credit Card
C268241,Male,20.0,Cash
C171810,Female,69.0,Cash
C145273,Female,39.0,Cash
C268718,Male,67.0,Debit Card
C276868,Female,59.0,Credit Card
C207412,Female,51.0,Cash
C149751,Male,20.0,Credit Card
C633355,Female,26.0,Cash
C243224,Female,18.0,Credit Card
C130698,Male,65.0,Cash
C151431,Female,61.0,Credit Card
C234520,Male,48.0,Debit Card
C214879,Male,34.0,Credit Card
C136025,Male,68.0,Credit Card
C240190,Male,65.0,Credit Card
C311946,Female,60.0,Credit Card
C102355,Female,50.0,Credit Card
C251071,Female,56.0,Debit Card
C195545,Male,35.0,Cash
C163244,Male,29.0,Credit Card
C444477,Female,45.0,Debit Card
C163873,Female,48.0,Credit Card
C747005,Male,24.0,Cash
C319358,Female,42.0,Debit Card
C523714,Male,65.0,Credit Card
C152939,Female,37.0,Credit Card
C307891,Female,50.0,Cash
C240321,Female,30.0,Credit Card
C689666,Male,34.0,Debit Card
C253589,Female,35.0,Cash
C157064,Female,49.0,Debit Card
C315708,Male,44.0,Credit Card
C231973,Female,51.0,Cash
C330445,Male,36.0,Cash
C120719,Female,56.0,Cash
C591309,Female,30.0,Cash
C982663,Female,53.0,Cash
C495443,Female,59.0,Cash
C845722,Female,24.0,Cash
C682304,Female,nan,Debit Card
C233944,Male,59.0,Cash
C162533,Female,27.0,Cash
C592730,Female,64.0,Credit Card
C160565,Female,56.0,Cash
C128504,Female,36.0,Cash
C142554,Male,51.0,Cash
C171022,Female,47.0,Debit Card
C143179,Female,50.0,Cash
C979552,Male,64.0,Cash
C125868,Male,55.0,Cash
C130376,Male,59.0,Debit Card
C846730,Female,42.0,Cash
C830399,Female,49.0,Cash
C188563,Male,27.0,Cash
C707667,Male,35.0,Cash
C256561,Female,21.0,Cash
C262397,Male,36.0,Debit Card
C876799,Female,45.0,Debit Card
C300937,Female,68.0,Cash
C322613,Male,35.0,Debit Card
C795655,Female,19.0,Cash
C140605,Male,43.0,Credit Card
C277217,Female,29.0,Cash
C654574,Male,61.0,Credit Card
C246714,Female,37.0,Cash
C679263,Female,32.0,Cash
C843845,Male,56.0,Cash
C963497,Female,64.0,Credit Card
C104402,Female,69.0,Cash
C292904,Female,49.0,Credit Card
C105780,Male,32.0,Cash
C733212,Male,26.0,Credit Card
C173999,Male,44.0,Cash
C242014,Male,44.0,Cash
C297439,Male,24.0,Cash
C940896,Female,18.0,Credit Card
C106188,Female,27.0,Cash
C963233,Female,57.0,Cash
C654036,Female,41.0,Debit Card
C236643,Male,46.0,Cash
C280264,Female,41.0,Cash
C195129,Female,47.0,Debit Card
C227630,Male,48.0,Credit Card
C111638,Male,26.0,Cash
C403051,Female,37.0,Debit Card
C306611,Male,31.0,Cash
C409106,Female,38.0,Cash
C144342,Female,18.0,Credit Card
C105994,Female,33.0,Credit Card
C161412,Female,28.0,Cash
C104317,Male,33.0,Cash
C411888,Female,36.0,Credit Card
C311381,Male,25.0,Credit Card
C306804,Male,32.0,Cash
C285791,Female,26.0,Cash
C758788,Female,49.0,Credit Card
C122581,Male,43.0,Cash
C434811,Male,31.0,Credit Card
C277327,Female,23.0,Cash
C127849,Male,23.0,Debit Card
C113062,Female,35.0,Cash
C127864,Female,28.0,Debit Card
C229689,Female,20.0,Cash
C599611,Male,34.0,Debit Card
C279322,Female,24.0,Cash
C272637,Female,57.0,Debit Card
C243094,Female,67.0,Credit Card
C225566,Female,65.0,Credit Card
C104787,Female,66.0,Credit Card
C947990,Female,56.0,Credit Card
C210039,Male,21.0,Cash
C310875,Female,40.0,Credit Card
C154091,Female,57.0,Cash
C238424,Female,63.0,Cash
C336037,Male,22.0,Credit Card
C372826,Female,46.0,Cash
C302358,Female,30.0,Cash
C106300,Female,25.0,Cash
C158085,Female,43.0,Debit Card
C328307,Male,67.0,Debit Card
C406772,Male,47.0,Cash
C188082,Male,44.0,Credit Card
C296049,Male,33.0,Credit Card
C195605,Female,32.0,Cash
C508416,Male,60.0,Cash
C172042,Female,68.0,Credit Card
C174971,Female,18.0,Cash
C198261,Male,39.0,Debit Card
C450271,Male,43.0,Credit Card
C810298,Male,34.0,Cash
C394776,Male,68.0,Credit Card
C128208,Female,43.0,Debit Card
C527339,Female,56.0,Credit Card
C297036,Male,62.0,Cash
C275674,Female,25.0,Credit Card
C202615,Female,55.0,Credit Card
C190388,Female,53.0,Cash
C337467,Female,21.0,Cash
C114784,Female,62.0,Credit Card
C378863,Female,56.0,Cash
C187791,Male,59.0,Debit Card
C326856,Female,21.0,Credit Card
C257256,Female,50.0,Cash
C850629,Female,22.0,Cash
C940608,Female,44.0,Debit Card
C207227,Male,20.0,Credit Card
C802659,Female,45.0,Debit Card
C804799,Female,36.0,Credit Card
C479523,Male,52.0,Credit Card
C238065,Male,38.0,Debit Card
C103354,Female,36.0,Credit Card
C975738,Female,67.0,Credit Card
C372635,Male,27.0,Cash
C535999,Male,43.0,Debit Card
C614595,Male,24.0,Cash
C167975,Female,27.0,Credit Card
C202425,Male,31.0,Cash
C842821,Male,49.0,Credit Card
C756318,Female,22.0,Credit Card
C612909,Female,63.0,Cash
C258535,Female,41.0,Cash
C246432,Female,26.0,Credit Card
C163609,Male,58.0,Debit Card
C292236,Male,64.0,Cash
C117338,Female,36.0,Credit Card
C230475,Female,41.0,Cash
C160316,Male,28.0,Cash
C139813,Female,21.0,Debit Card
C116768,Male,49.0,Debit Card
C320391,Male,38.0,Cash
C299002,Female,51.0,Credit Card
C265355,Female,37.0,Credit Card
C291186,Female,26.0,Credit Card
C106299,Male,63.0,Credit Card
C266471,Female,44.0,Debit Card
C164034,Female,58.0,Cash
C720347,Female,21.0,Credit Card
C281080,Female,39.0,Cash
C112688,Male,48.0,Cash
C728905,Female,22.0,Cash
C302876,Male,30.0,Cash
C312025,Female,50.0,Cash
C246347,Male,20.0,Credit Card
C225554,Male,40.0,Cash
C326168,Female,21.0,Cash
C665827,Male,52.0,Credit Card
C920669,Female,58.0,Cash
C111852,Female,63.0,Debit Card
C321835,Male,69.0,Cash
C522530,Female,59.0,Credit Card
C114823,Female,28.0,Debit Card
C234343,Female,39.0,Cash
C324962,Male,43.0,Cash
C234121,Male,58.0,Credit Card
C255107,Female,50.0,Cash
C155897,Female,19.0,Cash
C884902,Female,37.0,Credit Card
C100349,Male,40.0,Cash
C114665,Male,53.0,Cash
C282421,Male,42.0,Credit Card
C151122,Male,41.0,Credit Card
C317155,Female,47.0,Credit Card
C212427,Female,22.0,Cash
C251828,Female,22.0,Credit Card
C177922,Male,29.0,Cash
C712601,Male,59.0,Cash
C193478,Male,29.0,Cash
C302792,Female,48.0,Debit Card
C173788,Male,49.0,Cash
C714332,Female,58.0,Credit Card
C248442,Female,62.0,Cash
C884426,Female,51.0,Cash
C247194,Female,54.0,Credit Card
C759210,Male,39.0,Cash
C247684,Male,20.0,Credit Card
C217451,Female,57.0,Debit Card
C305749,Male,56.0,Cash
C931164,Male,33.0,Debit Card
C138408,Male,19.0,Credit Card
C708615,Male,43.0,Cash
C207466,Female,55.0,Debit Card
C267120,Female,51.0,Debit Card
C176189,Female,59.0,Cash
C266298,Female,34.0,Debit Card
C213335,Female,19.0,Cash
C268574,Male,24.0,Cash
C324252,Female,56.0,Credit Card
C243380,Female,42.0,Cash
C853812,Female,51.0,Debit Card
C129792,Male,27.0,Cash
C121268,Female,58.0,Credit Card
C134130,Male,33.0,Cash
C120651,Male,34.0,Cash
C471460,Male,29.0,Cash
C130463,Male,35.0,Credit Card
C130401,Female,47.0,Cash
C140002,Female,31.0,Credit Card
C112052,Female,67.0,Cash
C745702,Female,69.0,Credit Card
C262979,Female,41.0,Credit Card
C186773,Male,29.0,Credit Card
C318758,Female,38.0,Cash
C230378,Female,34.0,Cash
C310540,Male,35.0,Cash
C181684,Female,34.0,Debit Card
C262347,Male,48.0,Credit Card
C316097,Male,21.0,Cash
C176056,Female,30.0,Debit Card
C552221,Female,68.0,Credit Card
C245017,Female,33.0,Debit Card
C128251,Male,61.0,Credit Card
C620148,Male,63.0,Cash
C146693,Female,24.0,Cash
C200838,Female,47.0,Credit Card
C284129,Female,54.0,Credit Card
C958166,Female,45.0,Cash
C256114,Female,55.0,Debit Card
C179815,Female,64.0,Debit Card
C162164,Male,35.0,Debit Card
C325223,Female,42.0,Cash
C313592,Female,44.0,Debit Card
C124567,Female,39.0,Cash
C120303,Female,38.0,Cash
C111342,Male,46.0,Cash
C181008,Male,29.0,Credit Card
C821035,Female,41.0,Debit Card
C334448,Male,31.0,Cash
C647837,Female,65.0,Credit Card
C194292,Male,43.0,Cash
C686877,Female,24.0,Credit Card
C719579,Female,33.0,Cash
C223910,Male,nan,Credit Card
C213923,Male,18.0,Credit Card
C203939,Female,22.0,Credit Card
C574423,Female,51.0,Debit Card
C118879,Female,63.0,Credit Card
C146981,Female,65.0,Cash
C144106,Female,55.0,Cash
C189309,Male,53.0,Cash
C260579,Male,50.0,Debit Card
C323115,Male,68.0,Credit Card
C145168,Female,44.0,Debit Card
C109924,Female,31.0,Debit Card
C320555,Female,21.0,Credit Card
C132312,Female,38.0,Debit Card
C240145,Female,55.0,Debit Card
C363459,Female,50.0,Credit Card
C417622,Female,58.0,Cash
C133806,Male,61.0,Debit Card
C225821,Female,66.0,Cash
C336380,Male,45.0,Debit Card
C158902,Female,38.0,Credit Card
C223508,Male,29.0,Credit Card
C362566,Male,43.0,Credit Card
C292352,Male,37.0,Cash
C247245,Male,49.0,Debit Card
C122226,Female,33.0,Credit Card
C311600,Female,20.0,Cash
C230944,Male,31.0,Debit Card
C334585,Female,22.0,Cash
C180140,Male,53.0,Debit Card
C222814,Male,62.0,Credit Card
C161782,Male,27.0,Credit Card
C297744,Male,40.0,Cash
C319928,Female,38.0,Cash
C178214,Female,18.0,Cash
C228237,Female,68.0,Credit Card
C955275,Female,69.0,Credit Card
C157072,Male,56.0,Cash
C316983,Female,42.0,Credit Card
C236322,Female,36.0,Cash
C108627,Female,38.0,Credit Card
C671432,Female,56.0,Cash
C256686,Male,37.0,Credit Card
C216529,Female,48.0,Cash
C229706,Female,48.0,Cash
C846159,Male,50.0,Cash
C132191,Female,51.0,Cash
C165800,Female,56.0,Debit Card
C437850,Male,62.0,Credit Card
C215943,Male,46.0,Debit Card
C292775,Male,62.0,Credit Card
C968847,Female,65.0,Credit Card
C172194,Female,23.0,Credit Card
C265121,Male,35.0,Credit Card
C329220,Female,25.0,Credit Card
C231166,Male,64.0,Credit Card
C183684,Male,19.0,Credit Card
C198096,Female,63.0,Cash
C274238,Female,36.0,Debit Card
C316525,Female,62.0,Credit Card
C188196,Female,57.0,Credit Card
C970402,Female,30.0,Cash
C282836,Male,36.0,Debit Card
C567509,Female,50.0,Cash
C304586,Female,31.0,Debit Card
C146551,Female,66.0,Cash
C306685,Male,46.0,Credit Card
C194519,Female,40.0,Credit Card
C320636,Female,49.0,Credit Card
C241544,Female,38.0,Cash
C320307,Male,43.0,Cash
C272325,Female,26.0,Credit Card
C190102,Female,48.0,Credit Card
C148307,Female,65.0,Cash
C165110,Female,23.0,Cash
C123666,Male,43.0,Cash
C293586,Female,29.0,Credit Card
C238368,Male,60.0,Debit Card
C451570,Female,18.0,Debit Card
C179069,Female,36.0,Cash
C878325,Female,19.0,Credit Card
C188658,Female,48.0,Debit Card
C612261,Male,57.0,Cash
C255772,Female,37.0,Credit Card
C298720,Female,61.0,Cash
C182738,Female,52.0,Credit Card
C323574,Female,58.0,Cash
C488174,Female,61.0,Credit Card
C339271,Female,48.0,Debit Card
C100843,Female,61.0,Credit Card
C179242,Female,47.0,Debit Card
C325722,Male,38.0,Cash
C216578,Female,68.0,Cash
C299784,Female,59.0,Credit Card
C302257,Male,55.0,Cash
C835798,Male,57.0,Cash
C250913,Female,23.0,Credit Card
C288868,Female,50.0,Cash
C123045,Male,36.0,Credit Card
C682023,Female,68.0,Cash
C128093,Male,39.0,Cash
C610748,Female,41.0,Cash
C149408,Female,23.0,Cash
C293046,Male,30.0,Cash
C214458,Female,43.0,Cash
C294935,Male,52.0,Cash
C132014,Female,24.0,Debit Card
C195015,Male,34.0,Credit Card
C275135,Male,63.0,Cash
C310228,Female,47.0,Cash
C245685,Female,42.0,Debit Card
C932075,Female,22.0,Cash
C537769,Male,39.0,Credit Card
C493759,Female,66.0,Credit Card
C192096,Female,39.0,Cash
C526695,Female,35.0,Credit Card
C109965,Female,20.0,Debit Card
C142533,Male,49.0,Cash
C109529,Female,32.0,Debit Card
C335654,Male,66.0,Cash
C195946,Female,29.0,Debit Card
C106885,Male,64.0,Credit Card
C334728,Male,65.0,Credit Card
C132094,Male,45.0,Debit Card
C195077,Male,26.0,Debit Card
C129786,Male,53.0,Cash
C218369,Male,66.0,Debit Card
C253135,Female,66.0,Credit Card
C183203,Male,40.0,Cash
C449865,Female,59.0,Debit Card
C252885,Female,36.0,Credit Card
C231086,Female,24.0,Credit Card
C294623,Female,53.0,Cash
C183379,Female,46.0,Debit Card
C225218,Female,35.0,Cash
C850315,Female,59.0,Cash
C263946,Female,57.0,Credit Card
C272736,Male,22.0,Credit Card
C331634,Male,62.0,Cash
C166857,Female,30.0,Credit Card
C129031,Male,38.0,Cash
C129963,Female,45.0,Cash
C330252,Male,37.0,Cash
C862769,Female,34.0,Cash
C122212,Male,26.0,Credit Card
C102489,Male,25.0,Debit Card
C559928,Female,46.0,Cash
C208188,Female,66.0,Debit Card
C198064,Male,46.0,Credit Card
C266410,Female,56.0,Credit Card
C722271,Male,20.0,Debit Card
C204487,Female,40.0,Debit Card
C462300,Female,38.0,Cash
C322629,Male,63.0,Credit Card
C232557,Male,55.0,Credit Card
C251891,Male,26.0,Credit Card
C302274,Female,47.0,Cash
C680609,Female,20.0,Cash
C216584,Male,52.0,Cash
C220339,Male,59.0,Cash
C206002,Male,57.0,Cash
C592744,Female,21.0,Cash
C188564,Female,63.0,Cash
C163245,Female,30.0,Credit Card
C311094,Male,57.0,Cash
C305311,Male,41.0,Cash
C137580,Female,43.0,Cash
C303232,Male,65.0,Credit Card
C183382,Male,62.0,Cash
C152613,Male,21.0,Credit Card
C229524,Female,24.0,Debit Card
C138063,Female,65.0,Cash
C114059,Male,32.0,Cash
C245928,Male,45.0,Cash
C243675,Male,44.0,Cash
C770079,Female,60.0,Debit Card
C281797,Male,68.0,Debit Card
C277721,Female,26.0,Credit Card
C135911,Male,65.0,Credit Card
C166619,Female,38.0,Credit Card
C710847,Female,67.0,Debit Card
C955691,Female,68.0,Debit Card
C192381,Female,33.0,Debit Card
C551571,Female,36.0,Cash
C503692,Male,26.0,Cash
C122880,Male,53.0,Cash
C243360,Male,48.0,Cash
C321638,Female,27.0,Credit Card
C289408,Female,25.0,Cash
C134309,Female,20.0,Cash
C231127,Female,22.0,Cash
C670782,Female,68.0,Credit Card
C193063,Female,38.0,Debit Card
C327122,Female,47.0,Cash
C903182,Male,49.0,Cash
C304733,Female,56.0,Cash
